Bundesland,project_id,subject_area,funding_start_year,funding_end_year
Niedersachsen,257125832,Systemtechnik,2014,1
Baden-Württemberg,232631280,Biologie,2014,0
Baden-Württemberg,232631280,Biologie,2014,0
Baden-Württemberg,248091310,Zell- und Entwicklungsbiologie der Pflanzen,2014,0
Baden-Württemberg,248098569,Zell- und Entwicklungsbiologie der Pflanzen,2014,0
Baden-Württemberg,248098569,Bioinformatik und Theoretische Biologie,2014,0
Baden-Württemberg,248099087,Zell- und Entwicklungsbiologie der Pflanzen,2014,1
Baden-Württemberg,248099489,Zell- und Entwicklungsbiologie der Pflanzen,2014,0
Baden-Württemberg,248099489,Biochemie und Biophysik der Pflanzen,2014,0
Baden-Württemberg,248106611,Biochemie und Biophysik der Pflanzen,2014,1
Baden-Württemberg,248107073,Zell- und Entwicklungsbiologie der Pflanzen,2014,0
Baden-Württemberg,248112344,Zell- und Entwicklungsbiologie der Pflanzen,2014,1
Baden-Württemberg,248112406,Zell- und Entwicklungsbiologie der Pflanzen,2014,1
Baden-Württemberg,248112548,Biochemie und Biophysik der Pflanzen,2014,1
Baden-Württemberg,248112548,Zell- und Entwicklungsbiologie der Pflanzen,2014,1
Baden-Württemberg,248112754,Pflanzenphysiologie,2014,0
Baden-Württemberg,248112754,Strukturbiologie,2014,0
Baden-Württemberg,248112807,Genetik der Pflanzen,2014,0
Baden-Württemberg,248112807,Pflanzenphysiologie,2014,0
Baden-Württemberg,248117815,Genetik der Pflanzen,2014,1
Baden-Württemberg,248118040,Genetik der Pflanzen,2014,1
Baden-Württemberg,248118040,Pflanzenphysiologie,2014,1
Baden-Württemberg,248118548,Genetik der Pflanzen,2014,0
Baden-Württemberg,248118548,Pflanzenphysiologie,2014,0
Baden-Württemberg,248118754,Genetik der Pflanzen,2014,1
Baden-Württemberg,248118754,Pflanzenphysiologie,2014,1
Baden-Württemberg,248119285,Strukturbiologie,2014,1
Baden-Württemberg,248119610,Zell- und Entwicklungsbiologie der Pflanzen,2014,0
Baden-Württemberg,248119610,Pflanzenphysiologie,2014,0
Baden-Württemberg,248119610,Biochemie und Biophysik der Pflanzen,2014,0
Baden-Württemberg,248119610,Bioinformatik und Theoretische Biologie,2014,0
Baden-Württemberg,248119610,Biophysik,2014,0
Baden-Württemberg,248119975,Organismische Interaktionen und chemische Ökologie pflanzlicher Systeme,2014,0
Baden-Württemberg,248119975,Biochemie und Biophysik der Pflanzen,2014,0
Baden-Württemberg,248120028,Organismische Interaktionen und chemische Ökologie pflanzlicher Systeme,2014,0
Baden-Württemberg,248120028,Biochemie und Biophysik der Pflanzen,2014,0
Baden-Württemberg,248120028,Strukturbiologie,2014,0
Baden-Württemberg,248120107,Organismische Interaktionen und chemische Ökologie pflanzlicher Systeme,2014,0
Baden-Württemberg,248120107,Biochemie und Biophysik der Pflanzen,2014,0
Baden-Württemberg,248120107,Strukturbiologie,2014,0
Baden-Württemberg,248120495,Biologie,2014,0
Baden-Württemberg,248120858,Biologie,2014,0
Baden-Württemberg,262517074,"Analytik, Methodenentwicklung (Chemie)",2014,1
Baden-Württemberg,262517156,"Analytik, Methodenentwicklung (Chemie)",2014,1
Baden-Württemberg,262517220,"Analytik, Methodenentwicklung (Chemie)",2014,1
Baden-Württemberg,262517244,"Analytik, Methodenentwicklung (Chemie)",2014,1
Baden-Württemberg,262517282,"Analytik, Methodenentwicklung (Chemie)",2014,1
Baden-Württemberg,268482124,Physik der kondensierten Materie,2014,1
Baden-Württemberg,252403070,Medizin,2014,1
Baden-Württemberg,253654515,Medizin,2014,1
Baden-Württemberg,265732651,Medizin,2014,1
Baden-Württemberg,270594357,Neurowissenschaft,2014,1
Nordrhein-Westfalen,251300457,Messsysteme,2014,0
Nordrhein-Westfalen,251300457,"Interaktive und intelligente Systeme, Bild- und Sprachverarbeitung, Computergraphik und Visualisierung",2014,0
Freistaat Bayern,251075327,Physik der kondensierten Materie,2014,1
Freistaat Bayern,251585374,Polymerforschung,2014,1
Freistaat Bayern,257745926,"Geochemie, Mineralogie und Kristallographie",2014,1
Freistaat Bayern,258959907,Grundlagen der Biologie und Medizin,2014,1
Freistaat Bayern,259257588,"Analytik, Methodenentwicklung (Chemie)",2014,1
Freistaat Bayern,259267773,Polymerforschung,2014,1
Freistaat Bayern,263677808,Molekülchemie,2014,1
Nordrhein-Westfalen,249960080,"Festkörper- und Oberflächenchemie, Materialsynthese",2014,0
Nordrhein-Westfalen,249960080,"Physikalische Chemie von Festkörpern und Oberflächen, Materialcharakterisierung",2014,0
Hessen,247753082,Mittelalterliche Geschichte,2014,1
Hessen,247763385,Neuere und Neueste Geschichte (einschl. Europäische Geschichte der Neuzeit und Außereuropäische Geschichte),2014,1
Hessen,247817189,Neuere und Neueste Geschichte (einschl. Europäische Geschichte der Neuzeit und Außereuropäische Geschichte),2014,1
Hessen,247899985,Neuere und Neueste Geschichte (einschl. Europäische Geschichte der Neuzeit und Außereuropäische Geschichte),2014,1
Hessen,256483914,"Mikrobiologie, Virologie und Immunologie",2014,1
Hessen,256483914,Grundlagen der Biologie und Medizin,2014,1
Hessen,259257156,Molekülchemie,2014,1
Hessen,259257315,Molekülchemie,2014,1
Hessen,260241779,Chemische Festkörper- und Oberflächenforschung,2014,1
Hessen,260897716,Medizin,2014,1
Hessen,260899359,Pflanzenwissenschaften,2014,1
Hessen,260989694,"Mikrobiologie, Virologie und Immunologie",2014,1
Hessen,264056037,"Analytik, Methodenentwicklung (Chemie)",2014,1
Hessen,265862611,"Stoffwechselphysiologie, Biochemie und Genetik der Mikroorganismen",2014,1
Hessen,266714807,Physikalische und Theoretische Chemie,2014,1
Hessen,227068724,Geisteswissenschaften,2014,0
Hessen,227068724,Sozial- und Verhaltenswissenschaften,2014,0
Hessen,227068724,Geisteswissenschaften,2014,0
Hessen,227068724,Sozial- und Verhaltenswissenschaften,2014,0
Schleswig-Holstein,233792562,Medizin,2014,0
Schleswig-Holstein,244715082,"Endokrinologie, Diabetologie",2014,0
Schleswig-Holstein,244717833,Organismische Neurobiologie,2014,1
Schleswig-Holstein,244717937,Organismische Neurobiologie,2014,0
Schleswig-Holstein,244718033,"Endokrinologie, Diabetologie",2014,0
Schleswig-Holstein,244718683,"Endokrinologie, Diabetologie",2014,1
Schleswig-Holstein,244719559,Pharmakologie,2014,0
Schleswig-Holstein,244720675,"Endokrinologie, Diabetologie",2014,0
Schleswig-Holstein,244720909,"Endokrinologie, Diabetologie",2014,0
Schleswig-Holstein,244721107,Kognitive Neurowissenschaft,2014,0
Schleswig-Holstein,244721986,"Endokrinologie, Diabetologie",2014,1
Schleswig-Holstein,244723068,Kognitive Neurowissenschaft,2014,0
Schleswig-Holstein,244723312,Kognitive Neurowissenschaft,2014,0
Schleswig-Holstein,244724005,Kognitive Neurowissenschaft,2014,0
Schleswig-Holstein,244724635,Kognitive Neurowissenschaft,2014,0
Schleswig-Holstein,244724748,Kognitive Neurowissenschaft,2014,1
Schleswig-Holstein,244724883,"Endokrinologie, Diabetologie",2014,0
Schleswig-Holstein,244725044,Medizin,2014,0
Baden-Württemberg,251995104,Wirtschaftspolitik und Finanzwissenschaften,2014,0
Baden-Württemberg,251996191,Politikwissenschaft,2014,0
Baden-Württemberg,252024404,Wirtschaftspolitik und Finanzwissenschaften,2014,0
Baden-Württemberg,252025127,Wirtschaftspolitik und Finanzwissenschaften,2014,1
Freistaat Sachsen,242675213,Sprachwissenschaften,2014,0
Freistaat Sachsen,250084214,"Epidemiologie, Medizinische Biometrie, Medizinische Informatik",2014,0
Freistaat Sachsen,267494027,"Statistische Physik, Weiche Materie, Biologische Physik, Nichtlineare Dynamik",2014,1
Niedersachsen,265865980,Polymerforschung,2014,1
Niedersachsen,266098739,"Geochemie, Mineralogie und Kristallographie",2014,1
